building_id,source_n,common_people_budget,outside_pool_n,possible_group_n,actual_group_n,sampling,group_id,source_images_json
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,35,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599"", ""yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65"", ""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,36,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31"", ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,37,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""q9vSo1VnCiC_e74e843601574864a14517f990c748a0"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""wc2JMjhGNzB_dda6efcba51c40de8552408953719515"", ""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,38,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,39,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""wc2JMjhGNzB_dda6efcba51c40de8552408953719515"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058"", ""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,40,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3"", ""wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,41,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5"", ""yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,42,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65"", ""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,43,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5"", ""yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2"", ""yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,44,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56"", ""yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,45,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65"", ""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb"", ""q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5"", ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""wc2JMjhGNzB_dda6efcba51c40de8552408953719515"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058"", ""yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,46,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,47,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5"", ""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,48,"[""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624"", ""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7"", ""wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""wc2JMjhGNzB_dda6efcba51c40de8552408953719515"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,49,"[""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d"", ""q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5"", ""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
uNb9QFRL6hY,11,23,39,1676056044,50,sampled_50_without_replacement,50,"[""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282"", ""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5"", ""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486"", ""wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6"", ""wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e"", ""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058"", ""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,1,"[""7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,2,"[""7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,3,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,4,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,5,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,6,"[""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,7,"[""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,8,"[""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,9,"[""UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,10,"[""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,11,"[""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,12,"[""UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,13,"[""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,14,"[""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,15,"[""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,16,"[""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,17,"[""q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,18,"[""q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,19,"[""q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,20,"[""q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,21,"[""q9vSo1VnCiC_e74e843601574864a14517f990c748a0""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,22,"[""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,23,"[""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,24,"[""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,25,"[""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,26,"[""rPc6DW4iMge_cc15fb105d86466faafdd633f89148de""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,27,"[""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,28,"[""uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,29,"[""uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,30,"[""uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,31,"[""uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,32,"[""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,33,"[""uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,34,"[""uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,35,"[""uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,36,"[""uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,37,"[""uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,38,"[""uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,39,"[""uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,40,"[""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,41,"[""yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,42,"[""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,43,"[""yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,44,"[""yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,45,"[""yqstnuAEVhm_e3face7b2196414d95ed97151aa13058""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,46,"[""yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65""]"
wc2JMjhGNzB,1,23,47,47,47,exhaustive,47,"[""yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,1,"[""7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,2,"[""7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce"", ""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,3,"[""7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce"", ""uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,4,"[""7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce"", ""uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,5,"[""7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce"", ""uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,6,"[""7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09"", ""rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,7,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,8,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,9,"[""B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,10,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""rPc6DW4iMge_fbc169773c954580baea6d2798c0d486""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,11,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,12,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,13,"[""B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993"", ""yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,14,"[""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624"", ""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,15,"[""B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624"", ""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,16,"[""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282"", ""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,17,"[""UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282"", ""uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,18,"[""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,19,"[""UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,20,"[""UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65"", ""b8cTxDM8gDG_f63819c407e64c2897b703080766cb60""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,21,"[""UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596"", ""rPc6DW4iMge_1f14902595544e389c9c910c444e79e7""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,22,"[""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,23,"[""UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,24,"[""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d"", ""rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,25,"[""X7HyMhZNoso_987fd31155514f6facb131bd5c14881d"", ""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,26,"[""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,27,"[""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,28,"[""b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15"", ""uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,29,"[""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,30,"[""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,31,"[""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8""]"
wc2JMjhGNzB,2,23,47,1081,50,sampled_50_without_replacement,32,"[""e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab"", ""uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d""]"
